2	0.032062	0.032062	0.032062	0.032062	0.032062	0.032062
7	0.031881	0.031881	0.031881	0.031881	0.031881	0.031881
12	0.031878	0.031878	0.031878	0.031878	0.031878	0.031878
17	0.019163	0.019163	0.019163	0.019163	0.019163	0.019163
22	0.058198	0.058198	0.058198	0.058198	0.058198	0.058198
27	0.017492	0.017492	0.017492	0.017492	0.017492	0.017492
32	0.019790	0.019790	0.019790	0.019790	0.019790	0.019790
37	0.028983	0.028983	0.028983	0.028983	0.028983	0.028983
42	0.056261	0.056261	0.056261	0.056261	0.056261	0.056261
47	0.043674	0.043674	0.043674	0.043674	0.043674	0.043674
52	0.090991	0.090991	0.090991	0.090991	0.090991	0.090991
57	0.048761	0.048761	0.048761	0.048761	0.048761	0.048761
62	0.076699	0.076699	0.076699	0.076699	0.076699	0.076699
67	0.059022	0.059022	0.059022	0.059022	0.059022	0.059022
72	0.043904	0.043904	0.043904	0.043904	0.043904	0.043904
77	0.021267	0.021267	0.021267	0.021267	0.021267	0.021267
1	0.073180	0.073180	0.073180	0.073180	0.073180	0.073180
6	0.030854	0.030854	0.030854	0.030854	0.030854	0.030854
11	0.028476	0.028476	0.028476	0.028476	0.028476	0.028476
16	0.014967	0.014967	0.014967	0.014967	0.014967	0.014967
21	0.075619	0.075619	0.075619	0.075619	0.075619	0.075619
26	0.025311	0.025311	0.025311	0.025311	0.025311	0.025311
31	0.029337	0.029337	0.029337	0.029337	0.029337	0.029337
36	0.030888	0.030888	0.030888	0.030888	0.030888	0.030888
41	0.018295	0.018295	0.018295	0.018295	0.018295	0.018295
46	0.028460	0.028460	0.028460	0.028460	0.028460	0.028460
51	0.021529	0.021529	0.021529	0.021529	0.021529	0.021529
56	0.055771	0.055771	0.055771	0.055771	0.055771	0.055771
61	0.099107	0.099107	0.099107	0.099107	0.099107	0.099107
66	0.041415	0.041415	0.041415	0.041415	0.041415	0.041415
71	0.013175	0.013175	0.013175	0.013175	0.013175	0.013175
76	0.046821	0.046821	0.046821	0.046821	0.046821	0.046821
0	0.093477	0.093477	0.093477	0.093477	0.093477	0.093477
5	0.064705	0.064705	0.064705	0.064705	0.064705	0.064705
10	0.030825	0.030825	0.030825	0.030825	0.030825	0.030825
15	0.022600	0.022600	0.022600	0.022600	0.022600	0.022600
20	0.016971	0.016971	0.016971	0.016971	0.016971	0.016971
25	0.019532	0.019532	0.019532	0.019532	0.019532	0.019532
30	0.043109	0.043109	0.043109	0.043109	0.043109	0.043109
35	0.010760	0.010760	0.010760	0.010760	0.010760	0.010760
40	0.023528	0.023528	0.023528	0.023528	0.023528	0.023528
45	0.039277	0.039277	0.039277	0.039277	0.039277	0.039277
50	0.027348	0.027348	0.027348	0.027348	0.027348	0.027348
55	0.051582	0.051582	0.051582	0.051582	0.051582	0.051582
60	0.124075	0.124075	0.124075	0.124075	0.124075	0.124075
65	0.027550	0.027550	0.027550	0.027550	0.027550	0.027550
70	0.054265	0.054265	0.054265	0.054265	0.054265	0.054265
75	0.016587	0.016587	0.016587	0.016587	0.016587	0.016587
80	0.013118	0.013118	0.013118	0.013118	0.013118	0.013118
4	0.068146	0.068146	0.068146	0.068146	0.068146	0.068146
9	0.037515	0.037515	0.037515	0.037515	0.037515	0.037515
14	0.124951	0.124951	0.124951	0.124951	0.124951	0.124951
19	0.030677	0.030677	0.030677	0.030677	0.030677	0.030677
24	0.012809	0.012809	0.012809	0.012809	0.012809	0.012809
29	0.151831	0.151831	0.151831	0.151831	0.151831	0.151831
34	0.070219	0.070219	0.070219	0.070219	0.070219	0.070219
39	0.016873	0.016873	0.016873	0.016873	0.016873	0.016873
44	0.034177	0.034177	0.034177	0.034177	0.034177	0.034177
49	0.014420	0.014420	0.014420	0.014420	0.014420	0.014420
54	0.039887	0.039887	0.039887	0.039887	0.039887	0.039887
59	0.017694	0.017694	0.017694	0.017694	0.017694	0.017694
64	0.030702	0.030702	0.030702	0.030702	0.030702	0.030702
69	0.063934	0.063934	0.063934	0.063934	0.063934	0.063934
74	0.139095	0.139095	0.139095	0.139095	0.139095	0.139095
79	0.026049	0.026049	0.026049	0.026049	0.026049	0.026049
3	0.107186	0.107186	0.107186	0.107186	0.107186	0.107186
8	0.059443	0.059443	0.059443	0.059443	0.059443	0.059443
13	0.031324	0.031324	0.031324	0.031324	0.031324	0.031324
18	0.012598	0.012598	0.012598	0.012598	0.012598	0.012598
23	0.013191	0.013191	0.013191	0.013191	0.013191	0.013191
28	0.022431	0.022431	0.022431	0.022431	0.022431	0.022431
33	0.018472	0.018472	0.018472	0.018472	0.018472	0.018472
38	0.007825	0.007825	0.007825	0.007825	0.007825	0.007825
43	0.019650	0.019650	0.019650	0.019650	0.019650	0.019650
48	0.011403	0.011403	0.011403	0.011403	0.011403	0.011403
53	0.013468	0.013468	0.013468	0.013468	0.013468	0.013468
58	0.089948	0.089948	0.089948	0.089948	0.089948	0.089948
63	0.082012	0.082012	0.082012	0.082012	0.082012	0.082012
68	0.010815	0.010815	0.010815	0.010815	0.010815	0.010815
73	0.029953	0.029953	0.029953	0.029953	0.029953	0.029953
78	0.010642	0.010642	0.010642	0.010642	0.010642	0.010642
2	0.018840	0.018840	0.018840	0.018840	0.018840	0.018840
7	0.018330	0.018330	0.018330	0.018330	0.018330	0.018330
12	0.031623	0.031623	0.031623	0.031623	0.031623	0.031623
17	0.038272	0.038272	0.038272	0.038272	0.038272	0.038272
22	0.036962	0.036962	0.036962	0.036962	0.036962	0.036962
27	0.011613	0.011613	0.011613	0.011613	0.011613	0.011613
32	0.016608	0.016608	0.016608	0.016608	0.016608	0.016608
37	0.025607	0.025607	0.025607	0.025607	0.025607	0.025607
42	0.021327	0.021327	0.021327	0.021327	0.021327	0.021327
47	0.037674	0.037674	0.037674	0.037674	0.037674	0.037674
52	0.037025	0.037025	0.037025	0.037025	0.037025	0.037025
57	0.053949	0.053949	0.053949	0.053949	0.053949	0.053949
62	0.012086	0.012086	0.012086	0.012086	0.012086	0.012086
67	0.021611	0.021611	0.021611	0.021611	0.021611	0.021611
72	0.020226	0.020226	0.020226	0.020226	0.020226	0.020226
77	0.018039	0.018039	0.018039	0.018039	0.018039	0.018039
1	0.039017	0.039017	0.039017	0.039017	0.039017	0.039017
6	0.032720	0.032720	0.032720	0.032720	0.032720	0.032720
11	0.051067	0.051067	0.051067	0.051067	0.051067	0.051067
16	0.054615	0.054615	0.054615	0.054615	0.054615	0.054615
21	0.032950	0.032950	0.032950	0.032950	0.032950	0.032950
